lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000260572	ENSG00000182944	0.1769202	0	0.4611229	0	Stg III	0.536199333333333	AC069224.1	EWSR1
ENSG00000223546	ENSG00000182944	0.2509941	0	0.6023978	0.7106588	Stg IV	0.568259777777778	LINC00630	EWSR1
ENSG00000234327	ENSG00000182944	0.1522807	0	0.2570679	0.5972772	Stg IV	0.614436888888889	ZNF232-AS1	EWSR1
ENSG00000268388	ENSG00000112685	0	0.5191354	0	0.3438816	Stg II	0.539344266666667	FENDRR	EXOC2
ENSG00000258695	ENSG00000106462	0.1984004	0	0	0.560027	Stg IV	0.658524711111111	AC005225.3	EZH2
ENSG00000268388	ENSG00000115042	0	0	0	0.5507819	Stg IV	0.734375866666667	FENDRR	FAHD2A
ENSG00000245694	ENSG00000158234	0	0.4516173	0	0	Stg II	0.6021564	CRNDE	FAIM
ENSG00000268388	ENSG00000185442	0	0	0	0.8533558	Stg IV	1.13780773333333	FENDRR	FAM174B
ENSG00000245694	ENSG00000064763	0.1257296	0.4232678	0	0	Stg II	0.508477244444445	CRNDE	FAR2
ENSG00000268388	ENSG00000196159	0	0.5832509	0	0	Stg II	0.777667866666667	FENDRR	FAT4
ENSG00000245694	ENSG00000143756	0.2353925	0.5491784	0	0	Stg II	0.627618977777778	CRNDE	FBXO28
ENSG00000268388	ENSG00000091483	0	0	0	0.5607519	Stg IV	0.7476692	FENDRR	FH
ENSG00000268388	ENSG00000119321	0	0.4704218	0	0	Stg II	0.627229066666667	FENDRR	FKBP15
ENSG00000251562	ENSG00000102081	0	0.4538654	0	0	Stg II	0.605153866666667	MALAT1	FMR1
ENSG00000245532	ENSG00000102081	0.2109362	0.5492619	0	0	Stg II	0.638599777777778	NEAT1	FMR1
ENSG00000251562	ENSG00000217128	0.2777101	0.49224	0	0	Stg II	0.532893288888889	MALAT1	FNIP1
ENSG00000268388	ENSG00000052795	0	0	0.1950751	0.9104511	Stg IV	1.12723475555556	FENDRR	FNIP2
ENSG00000251562	ENSG00000170345	0	0	0	0.4007602	Stg IV	0.534346933333333	MALAT1	FOS
ENSG00000251191	ENSG00000129514	0	0.8819117	0	0	Stg II	1.17588226666667	LINC00589	FOXA1
ENSG00000182586	ENSG00000129514	0	0.8285895	0	0	Stg II	1.104786	LINC00334	FOXA1
ENSG00000226935	ENSG00000129514	0	0.9298246	0	0	Stg II	1.23976613333333	LINC00161	FOXA1
ENSG00000249859	ENSG00000129514	0	0.4828109	0	0	Stg II	0.643747866666667	PVT1	FOXA1
ENSG00000198468	ENSG00000129514	0	0.8996415	0	0	Stg II	1.199522	FLVCR1-DT	FOXA1
ENSG00000240498	ENSG00000129514	0	0.7355934	0	0	Stg II	0.9807912	CDKN2B-AS1	FOXA1
ENSG00000224157	ENSG00000129514	0	0.9711185	0	0	Stg II	1.29482466666667	HCG14	FOXA1
ENSG00000230323	ENSG00000129514	0	0.9811018	0	0	Stg II	1.30813573333333	LINC00159	FOXA1
ENSG00000215374	ENSG00000129514	0	0.4497934	0	0	Stg II	0.599724533333333	FAM66B	FOXA1
ENSG00000249859	ENSG00000160973	0.2360068	0	0.3674968	0.677714	Stg IV	0.635394844444444	PVT1	FOXH1
ENSG00000233429	ENSG00000160973	0.2311192	0	0.273488	0.7469695	Stg IV	0.771689466666667	HOTAIRM1	FOXH1
ENSG00000268388	ENSG00000164916	0	0.3970008	0	0	Stg II	0.5293344	FENDRR	FOXK1
ENSG00000268388	ENSG00000151474	0	0.5607259	0	0.3224097	Stg II	0.604341333333333	FENDRR	FRMD4A
ENSG00000233178	ENSG00000089280	0.1668423	0	0.6408635	0.4447088	Stg III	0.582684177777778	AL161457.2	FUS
ENSG00000213279	ENSG00000089280	0	0.5375284	0	0	Stg II	0.716704533333333	Z97192.2	FUS
ENSG00000183535	ENSG00000089280	0	0	0.408256	0	Stg III	0.544341333333333	COL18A1-AS1	FUS
ENSG00000234945	ENSG00000089280	0	0	0.6162522	0.4019303	Stg III	0.643033911111111	GTF3C2-AS1	FUS
ENSG00000226688	ENSG00000089280	0	0	0.6138724	0.5203888	Stg III	0.587212622222222	ENTPD1-AS1	FUS
ENSG00000227398	ENSG00000089280	0	0	0.4552172	0	Stg III	0.606956266666667	KIF9-AS1	FUS
ENSG00000235257	ENSG00000089280	0.1982779	0	0.6285735	0.5017183	Stg III	0.526988577777778	ITGA9-AS1	FUS
ENSG00000248810	ENSG00000089280	0	0	0.3776745	0	Stg III	0.503566	LINC02432	FUS
ENSG00000240498	ENSG00000089280	0	0	0.4901802	0.2823223	Stg III	0.528097022222222	CDKN2B-AS1	FUS
ENSG00000224505	ENSG00000089280	0	0	0.5186896	0.2711459	Stg III	0.571076844444444	AC138150.1	FUS
ENSG00000266962	ENSG00000089280	0	0.5269018	0	0	Stg II	0.702535733333333	AC067852.2	FUS
ENSG00000247728	ENSG00000089280	0.2096376	0.3652446	0.5753361	0	Stg III	0.5116116	AC091057.2	FUS
ENSG00000223969	ENSG00000089280	0.1996152	0	0.478166	0	Stg III	0.5488368	AC002456.1	FUS
ENSG00000233602	ENSG00000089280	0	0	0.4762437	0.2622826	Stg III	0.518421555555556	ERI3-IT1	FUS
ENSG00000261087	ENSG00000089280	0.3759646	0.5173337	0	0	Stg II	0.522682888888889	ZNNT1	FUS
ENSG00000270562	ENSG00000089280	0	0	0.4990934	0.3681717	Stg III	0.501826	AC097634.1	FUS
ENSG00000225670	ENSG00000089280	0	0	0.431822	0	Stg III	0.575762666666667	CADM3-AS1	FUS
ENSG00000267072	ENSG00000089280	0	0	0	0.4055533	Stg IV	0.540737733333333	NAGPA-AS1	FUS
ENSG00000259343	ENSG00000089280	0	0	0.3919747	0	Stg III	0.522632933333333	TMC3-AS1	FUS
ENSG00000244459	ENSG00000089280	0	0.4767133	0	0	Stg II	0.635617733333333	AC147067.1	FUS
ENSG00000234456	ENSG00000089280	0.1800003	0	0.5180586	0.2471737	Stg III	0.500889688888889	MAGI2-AS3	FUS
ENSG00000246477	ENSG00000089280	0	0	0.660652	0.5260104	Stg III	0.647086933333333	AF131216.1	FUS
ENSG00000223546	ENSG00000089280	0.1385303	0	0.6144813	0.4584226	Stg III	0.553996	LINC00630	FUS
ENSG00000245685	ENSG00000089280	0.2103642	0	0.5956164	0	Stg III	0.70066	FRG1-DT	FUS
ENSG00000229692	ENSG00000089280	0.2381576	0	0.6271295	0.456854	Stg III	0.527278622222222	SOS1-IT1	FUS
ENSG00000236256	ENSG00000089280	0	0	0.4051714	0	Stg III	0.540228533333333	DIAPH2-AS1	FUS
ENSG00000229893	ENSG00000089280	0	0	0.402095	0	Stg III	0.536126666666667	TAX1BP1-AS1	FUS
ENSG00000233639	ENSG00000089280	0.3301658	0.5296049	0	0	Stg II	0.559399511111111	PANTR1	FUS
ENSG00000261553	ENSG00000089280	0	0	0.4267405	0	Stg III	0.568987333333333	AL137782.1	FUS
ENSG00000268388	ENSG00000196968	0	0.501882	0	0	Stg II	0.669176	FENDRR	FUT11
ENSG00000254662	ENSG00000129245	0.1394766	0	0.4412006	0	Stg III	0.526277866666667	AP000781.1	FXR2
ENSG00000247556	ENSG00000129245	0.4165484	0	0.4878315	0.6845131	Stg IV	0.510737511111111	OIP5-AS1	FXR2
ENSG00000245694	ENSG00000122068	0	0.404784	0	0	Stg II	0.539712	CRNDE	FYTTD1
ENSG00000268388	ENSG00000174804	0	0.6261745	0.3097472	0	Stg II	0.697233911111111	FENDRR	FZD4
ENSG00000268388	ENSG00000155760	0	0.2866638	0	0.6706703	Stg IV	0.766820933333333	FENDRR	FZD7
ENSG00000251562	ENSG00000214013	0.4522787	0	0.2281505	0	Stg I	0.501638044444444	MALAT1	GANC
ENSG00000268388	ENSG00000214013	0	0.443412	0	0	Stg II	0.591216	FENDRR	GANC
ENSG00000245532	ENSG00000183087	0	0.5593814	0	0	Stg II	0.745841866666667	NEAT1	GAS6
ENSG00000245532	ENSG00000179348	0	0.6366419	0.2869284	0.3495232	Stg II	0.565988488888889	NEAT1	GATA2
ENSG00000203506	ENSG00000141448	0	0	0.4518634	0	Stg III	0.602484533333333	RBMS3-AS2	GATA6
ENSG00000268388	ENSG00000006007	0	0	0	0.4249426	Stg IV	0.566590133333333	FENDRR	GDE1
ENSG00000268388	ENSG00000145990	0	0.7134204	0.3703567	0	Stg II	0.786624222222222	FENDRR	GFOD1
ENSG00000268388	ENSG00000181938	0	0	0	0.6663771	Stg IV	0.8885028	FENDRR	GINS3
ENSG00000268388	ENSG00000139436	0	0.5191542	0.2514807	0	Stg II	0.5804364	FENDRR	GIT2
ENSG00000268388	ENSG00000090863	0	0.5688136	0.2002249	0.2425234	Stg II	0.561641111111111	FENDRR	GLG1
ENSG00000268388	ENSG00000107249	0	0.4200689	0	0	Stg II	0.560091866666667	FENDRR	GLIS3
ENSG00000245694	ENSG00000023572	0.4055383	0.6272713	0.2496474	0	Stg II	0.545168088888889	CRNDE	GLRX2
ENSG00000268388	ENSG00000197045	0	0	0	0.4309905	Stg IV	0.574654	FENDRR	GMFB
ENSG00000251562	ENSG00000144674	0.1945045	0.6927862	0	0	Stg II	0.837268488888889	MALAT1	GOLGA4
ENSG00000268388	ENSG00000066455	0	0.6164577	0.2612807	0.3865571	Stg II	0.534015688888889	FENDRR	GOLGA5
ENSG00000251562	ENSG00000135052	0	0.8709044	0	0	Stg II	1.16120586666667	MALAT1	GOLM1
ENSG00000245694	ENSG00000108433	0.2271763	0.4908897	0	0	Stg II	0.553552355555556	CRNDE	GOSR2
ENSG00000268388	ENSG00000138678	0	0	0	0.5210669	Stg IV	0.694755866666667	FENDRR	GPAT3
ENSG00000268388	ENSG00000152133	0	0.37939	0	0	Stg II	0.505853333333333	FENDRR	GPATCH11
ENSG00000251562	ENSG00000183098	0	0.4698606	-0.222223	0	Stg II	0.527715022222222	MALAT1	GPC6
ENSG00000268388	ENSG00000068394	0	0.4867421	0	0.2627017	Stg II	0.532233155555556	FENDRR	GPKOW
ENSG00000268388	ENSG00000136235	0	0	0	0.4805224	Stg IV	0.640696533333333	FENDRR	GPNMB
ENSG00000268388	ENSG00000158055	0	0	0	0.5267678	Stg IV	0.702357066666667	FENDRR	GRHL3
ENSG00000268388	ENSG00000132463	0	0	0	0.6087248	Stg IV	0.811633066666667	FENDRR	GRSF1
ENSG00000245532	ENSG00000082701	0.1590663	0.448571	0	0	Stg II	0.527398533333333	NEAT1	GSK3B
ENSG00000268388	ENSG00000134202	0	0	0	0.7754969	Stg IV	1.03399586666667	FENDRR	GSTM3
ENSG00000245694	ENSG00000140307	0.1292782	0.4301554	0	0	Stg II	0.516083555555556	CRNDE	GTF2A2
ENSG00000245694	ENSG00000125484	0	0.3956684	0	0	Stg II	0.527557866666667	CRNDE	GTF3C4
ENSG00000268388	ENSG00000107937	0	0.4117255	0	0	Stg II	0.548967333333333	FENDRR	GTPBP4
ENSG00000268388	ENSG00000144366	0	0	0	0.4678156	Stg IV	0.623754133333333	FENDRR	GULP1
ENSG00000268388	ENSG00000084110	0	0.3803784	0	0	Stg II	0.5071712	FENDRR	HAL
ENSG00000268388	ENSG00000008869	0	0.5661209	0.218601	0	Stg II	0.657671866666667	FENDRR	HEATR5B
ENSG00000268388	ENSG00000092148	0	0	0.2616116	0.5948684	Stg IV	0.676886044444444	FENDRR	HECTD1
ENSG00000268388	ENSG00000138411	0	0.5769482	0.2770874	0	Stg II	0.646114311111111	FENDRR	HECW2
ENSG00000268388	ENSG00000173706	0	0.655386	0	0.4234619	Stg II	0.685642711111111	FENDRR	HEG1
ENSG00000251562	ENSG00000119969	0.3758108	0	0	0	Stg I	0.501081066666667	MALAT1	HELLS
ENSG00000251562	ENSG00000138641	0.8862669	0.9588589	0.3558309	0.4262263	Stg II	0.537001155555555	MALAT1	HERC3
ENSG00000268388	ENSG00000148634	0	0.440992	0	0	Stg II	0.587989333333333	FENDRR	HERC4
ENSG00000268388	ENSG00000138642	0	0.483631	0	0	Stg II	0.644841333333333	FENDRR	HERC6
ENSG00000175611	ENSG00000164683	0.2856225	0	0.4876553	0	Stg III	0.523263733333333	LINC00476	HEY1
ENSG00000214851	ENSG00000164683	0	0.4612365	0.1799892	0	Stg II	0.5349868	LINC00612	HEY1
ENSG00000224418	ENSG00000164683	0	0.4353789	0	0	Stg II	0.5805052	STK24-AS1	HEY1
ENSG00000130600	ENSG00000019991	0	0.5465694	0	0	Stg II	0.7287592	H19	HGF
ENSG00000251562	ENSG00000019991	0.382356	0	0	0	Stg I	0.509808	MALAT1	HGF
ENSG00000268388	ENSG00000185359	0	0.4231426	0	0	Stg II	0.564190133333333	FENDRR	HGS
ENSG00000268388	ENSG00000156515	0	0.4414343	0	0	Stg II	0.588579066666667	FENDRR	HK1
ENSG00000268388	ENSG00000164104	0	0.5067085	0	0	Stg II	0.675611333333333	FENDRR	HMGB2
ENSG00000225783	ENSG00000101076	0	0	0	-0.4142209	Stg IV	0.552294533333333	MIAT	HNF4A
ENSG00000234147	ENSG00000122566	0	0	0	0.4096109	Stg IV	0.546147866666667	AL035446.1	HNRNPA2B1
ENSG00000268658	ENSG00000122566	0.1563431	0	0	0.4587139	Stg IV	0.542132711111111	LINC00664	HNRNPA2B1
ENSG00000224164	ENSG00000122566	0	0	0	0.4334671	Stg IV	0.577956133333333	LINC02828	HNRNPA2B1
ENSG00000271109	ENSG00000122566	0	0.473226	0	0	Stg II	0.630968	AC008555.4	HNRNPA2B1
ENSG00000224945	ENSG00000122566	0.2591173	0	0	0.6322001	Stg IV	0.727770222222222	AL353150.1	HNRNPA2B1
ENSG00000227210	ENSG00000122566	0	0	0.4031344	0	Stg III	0.537512533333333	AC079145.1	HNRNPA2B1
ENSG00000250548	ENSG00000122566	0	0	0	0.3921173	Stg IV	0.522823066666667	LINC01303	HNRNPA2B1
ENSG00000247151	ENSG00000122566	0	0	0	0.4608892	Stg IV	0.614518933333333	CSTF3-DT	HNRNPA2B1
ENSG00000245685	ENSG00000122566	0.2770355	0	0.5568397	0.2227406	Stg III	0.520330222222222	FRG1-DT	HNRNPA2B1
ENSG00000228889	ENSG00000122566	0	0	0.2648932	0.5453391	Stg IV	0.609388488888889	UBAC2-AS1	HNRNPA2B1
ENSG00000225791	ENSG00000122566	0.2875299	0.5677072	0	0.2193795	Stg II	0.531649866666667	TRAM2-AS1	HNRNPA2B1
ENSG00000233554	ENSG00000122566	0	0	0	0.3830055	Stg IV	0.510674	B4GALT1-AS1	HNRNPA2B1
ENSG00000232682	ENSG00000122566	0.2802576	0	0.4746488	0	Stg III	0.508306133333333	AL592430.1	HNRNPA2B1
ENSG00000236861	ENSG00000122566	0.3880214	0	0.6280463	0.3291695	Stg III	0.518643555555556	BET1-AS1	HNRNPA2B1
ENSG00000261553	ENSG00000122566	0	0	0.3864532	0	Stg III	0.515270933333333	AL137782.1	HNRNPA2B1
ENSG00000259225	ENSG00000122566	0	0	0.3260241	0.6557594	Stg IV	0.729446266666667	LINC02345	HNRNPA2B1
ENSG00000226235	ENSG00000122566	0	0	0	0.3766799	Stg IV	0.502239866666667	LEMD1-AS1	HNRNPA2B1
ENSG00000229956	ENSG00000122566	0.1239132	0	0.4475503	0	Stg III	0.5416612	ZRANB2-AS2	HNRNPA2B1
ENSG00000214894	ENSG00000122566	0.2996696	0	0	0.483504	Stg IV	0.511485511111111	LINC00243	HNRNPA2B1
ENSG00000265912	ENSG00000122566	0.1270421	0	0.518432	0	Stg III	0.634779511111111	AC037487.1	HNRNPA2B1
ENSG00000225783	ENSG00000122566	0.1720279	0	0.2036841	0.5258418	Stg IV	0.534139288888889	MIAT	HNRNPA2B1
ENSG00000267251	ENSG00000122566	0.2572945	0	0	0.4627832	Stg IV	0.502691155555556	AC139100.1	HNRNPA2B1
ENSG00000251396	ENSG00000122566	0.2006409	0	0	0.4900308	Stg IV	0.564200666666667	LINC01301	HNRNPA2B1
ENSG00000233452	ENSG00000122566	0.5152662	0	0.4200344	0.7533471	Stg IV	0.588773644444444	STXBP5-AS1	HNRNPA2B1
ENSG00000230366	ENSG00000122566	0.2323566	0	0.4729102	0	Stg III	0.527277333333333	DSCR9	HNRNPA2B1
ENSG00000254639	ENSG00000122566	0	0	0.2120191	0.557522	Stg IV	0.649131955555555	AC116021.1	HNRNPA2B1
ENSG00000267123	ENSG00000122566	0	0	0	0.4953326	Stg IV	0.660443466666667	SCAT1	HNRNPA2B1
ENSG00000260804	ENSG00000122566	0.2187586	0.5174242	0	0	Stg II	0.592672888888889	LINC01963	HNRNPA2B1
ENSG00000231010	ENSG00000122566	0	0	0.3476606	0.5775909	Stg IV	0.615605377777778	AL121672.1	HNRNPA2B1
ENSG00000259704	ENSG00000122566	0	0	0	0.3876035	Stg IV	0.516804666666667	AC124248.1	HNRNPA2B1
ENSG00000237819	ENSG00000122566	0	0	0	0.5039893	Stg IV	0.671985733333333	CDK6-AS1	HNRNPA2B1
ENSG00000224424	ENSG00000122566	0.2190417	0	0.3711485	0.5823634	Stg IV	0.514177777777778	PRKAR2A-AS1	HNRNPA2B1
ENSG00000270562	ENSG00000122566	0.1901109	0	0.5371051	0.619215	Stg IV	0.502412888888889	AC097634.1	HNRNPA2B1
ENSG00000228223	ENSG00000122566	0.2996237	0.4812734	0	0	Stg II	0.508531777777778	HCG11	HNRNPA2B1
ENSG00000257277	ENSG00000122566	0	0	0.3807593	0	Stg III	0.507679066666667	AC092652.1	HNRNPA2B1
ENSG00000231106	ENSG00000122566	0	0	0	0.5544943	Stg IV	0.739325733333333	LINC01436	HNRNPA2B1
ENSG00000229867	ENSG00000122566	0	0	0	0.3873819	Stg IV	0.5165092	STEAP3-AS1	HNRNPA2B1
ENSG00000228956	ENSG00000122566	0	0	0	0.4911244	Stg IV	0.654832533333333	SATB1-AS1	HNRNPA2B1
ENSG00000234997	ENSG00000122566	0	0	0	0.4960192	Stg IV	0.661358933333333	AC016745.1	HNRNPA2B1
ENSG00000234327	ENSG00000122566	0.1798864	0	0.3889714	0.6443566	Stg IV	0.606316444444444	ZNF232-AS1	HNRNPA2B1
ENSG00000267072	ENSG00000122566	0	0	0	0.413032	Stg IV	0.550709333333333	NAGPA-AS1	HNRNPA2B1
ENSG00000230490	ENSG00000122566	0	0	0.4046516	0	Stg III	0.539535466666667	AL139383.1	HNRNPA2B1
ENSG00000223546	ENSG00000092199	0.1655849	0	0.4872034	0.6626965	Stg IV	0.5934672	LINC00630	HNRNPC
ENSG00000272368	ENSG00000092199	0	0	-0.2975497	-0.4763051	Stg IV	0.502829155555556	AC074032.1	HNRNPC
ENSG00000231010	ENSG00000092199	0	0	0	0.4049202	Stg IV	0.5398936	AL121672.1	HNRNPC
ENSG00000230082	ENSG00000092199	0	0	0	0.4075684	Stg IV	0.543424533333333	PRRT3-AS1	HNRNPC
ENSG00000227398	ENSG00000092199	0	0	0	0.3900048	Stg IV	0.5200064	KIF9-AS1	HNRNPC
ENSG00000268388	ENSG00000096746	0.1269925	0.6393412	0.3354663	0	Stg II	0.646917688888889	FENDRR	HNRNPH3
ENSG00000268388	ENSG00000099783	0	0.5386998	0.2382691	0.2474545	Stg II	0.502389244444444	FENDRR	HNRNPM
ENSG00000268388	ENSG00000214753	0	0.4753769	0.1879231	0	Stg II	0.550314488888889	FENDRR	HNRNPUL2
ENSG00000251562	ENSG00000095066	0	0	0.6398371	0.4457101	Stg III	0.655022755555556	MALAT1	HOOK2
ENSG00000245694	ENSG00000025156	0	0.5608161	0.2558258	0	Stg II	0.634054444444444	CRNDE	HSF2
ENSG00000268388	ENSG00000080824	0	0	0	0.4588918	Stg IV	0.611855733333333	FENDRR	HSP90AA1
ENSG00000251562	ENSG00000204388	0	0	0.2463347	0.4774211	Stg IV	0.527079377777778	MALAT1	HSPA1B
ENSG00000268388	ENSG00000126803	0	0	0	0.929317	Stg IV	1.23908933333333	FENDRR	HSPA2
ENSG00000268388	ENSG00000142798	0	0.661261	0	0	Stg II	0.881681333333333	FENDRR	HSPG2
ENSG00000251562	ENSG00000120694	0	0.6713422	0	0	Stg II	0.895122933333333	MALAT1	HSPH1
ENSG00000268388	ENSG00000136273	0	0	0.2803648	0.4821482	Stg IV	0.518257688888889	FENDRR	HUS1
ENSG00000268388	ENSG00000068001	0	0.5326589	0.2664359	0	Stg II	0.591795911111111	FENDRR	HYAL2
ENSG00000268388	ENSG00000166411	0.1283725	0	0	0.601533	Stg IV	0.744989555555555	FENDRR	IDH3A
ENSG00000268388	ENSG00000010295	0	0.4124476	0	0	Stg II	0.549930133333333	FENDRR	IFFO1
ENSG00000268388	ENSG00000137965	0	0.4594395	0	0	Stg II	0.612586	FENDRR	IFI44
ENSG00000268388	ENSG00000137959	0	0.4604956	0	0	Stg II	0.613994133333333	FENDRR	IFI44L
ENSG00000268388	ENSG00000115267	0	0.425823	0	0	Stg II	0.567764	FENDRR	IFIH1
ENSG00000268388	ENSG00000185745	0	0.4791566	0.1795425	0	Stg II	0.5590788	FENDRR	IFIT1
ENSG00000268388	ENSG00000119922	0	0.3970042	0	0	Stg II	0.529338933333333	FENDRR	IFIT2
ENSG00000268388	ENSG00000119917	0	0.5518799	0	0	Stg II	0.735839866666667	FENDRR	IFIT3
ENSG00000255733	ENSG00000111537	0.2288576	0.3506435	0.579569	0	Stg III	0.515202622222222	IFNG-AS1	IFNG
ENSG00000268388	ENSG00000027697	0	0.5294458	0	0	Stg II	0.705927733333333	FENDRR	IFNGR1
ENSG00000245694	ENSG00000118096	0.1923986	0.4428589	0	0	Stg II	0.504968044444444	CRNDE	IFT46
ENSG00000130600	ENSG00000167244	0.5300253	0.9746645	0	0.4999782	Stg II	0.841773333333333	H19	IGF2
ENSG00000267321	ENSG00000159217	0	0	0	0.4531711	Stg IV	0.604228133333333	SNHG30	IGF2BP1
ENSG00000157306	ENSG00000159217	0	0.4336258	0	0	Stg II	0.578167733333333	ZFHX2-AS1	IGF2BP1
ENSG00000234327	ENSG00000159217	0	0	0	0.5290939	Stg IV	0.705458533333333	ZNF232-AS1	IGF2BP1
ENSG00000269696	ENSG00000159217	0	0	0	0.4090188	Stg IV	0.5453584	AC005498.3	IGF2BP1
ENSG00000227199	ENSG00000159217	0	0	0	0.5505005	Stg IV	0.734000666666667	ST7-AS1	IGF2BP1
ENSG00000177738	ENSG00000159217	0.2506412	0	0	0.481354	Stg IV	0.530409244444444	AC025171.1	IGF2BP1
ENSG00000215256	ENSG00000159217	0	0	0	0.4453054	Stg IV	0.593740533333333	DHRS4-AS1	IGF2BP1
ENSG00000268006	ENSG00000159217	0	0	0	0.3839092	Stg IV	0.511878933333333	PTOV1-AS1	IGF2BP1
ENSG00000261670	ENSG00000159217	0	0.4671827	0	0	Stg II	0.622910266666667	AC012213.2	IGF2BP1
ENSG00000226419	ENSG00000159217	0	0.4773452	0	0	Stg II	0.636460266666667	SLC16A1-AS1	IGF2BP1
ENSG00000225733	ENSG00000159217	0	0	0	0.4191337	Stg IV	0.558844933333333	FGD5-AS1	IGF2BP1
ENSG00000248866	ENSG00000159217	0	0	0	0.4783451	Stg IV	0.637793466666667	USP46-DT	IGF2BP1
ENSG00000233461	ENSG00000073792	0	0	0.3253769	0.534495	Stg IV	0.568048044444444	AL445524.1	IGF2BP2
ENSG00000223960	ENSG00000073792	0	0	0	0.5217821	Stg IV	0.695709466666667	CHROMR	IGF2BP2
ENSG00000228630	ENSG00000073792	0.5606977	0	0	0	Stg I	0.747596933333333	HOTAIR	IGF2BP2
ENSG00000219665	ENSG00000073792	0	0	0	0.5126941	Stg IV	0.683592133333333	ZNF433-AS1	IGF2BP2
ENSG00000267317	ENSG00000073792	0	0.4505011	0	0	Stg II	0.600668133333333	AC027307.2	IGF2BP2
ENSG00000206573	ENSG00000073792	0	0	0	0.4328211	Stg IV	0.5770948	THUMPD3-AS1	IGF2BP2
ENSG00000225733	ENSG00000073792	0.1759666	0.2818637	0	0.5927818	Stg IV	0.5868956	FGD5-AS1	IGF2BP2
ENSG00000237424	ENSG00000073792	0	0	0	0.4550444	Stg IV	0.606725866666667	FOXD2-AS1	IGF2BP2
ENSG00000236088	ENSG00000073792	0	0	0	0.463272	Stg IV	0.617696	COX10-AS1	IGF2BP2
ENSG00000204758	ENSG00000073792	0.1680292	0	0.5047952	0	Stg III	0.598380622222222	AC008429.1	IGF2BP2
ENSG00000237298	ENSG00000073792	0	0	0	0.4170887	Stg IV	0.556118266666667	TTN-AS1	IGF2BP2
ENSG00000234336	ENSG00000136231	0	0.4561164	0	0	Stg II	0.6081552	JAZF1-AS1	IGF2BP3
ENSG00000228889	ENSG00000136231	0	0.287748	0	0.5144168	Stg IV	0.558001066666667	UBAC2-AS1	IGF2BP3
ENSG00000237298	ENSG00000136231	0	0	0	0.4169719	Stg IV	0.555962533333333	TTN-AS1	IGF2BP3
ENSG00000175061	ENSG00000136231	0	0	0	0.5088786	Stg IV	0.6785048	SNHG29	IGF2BP3
ENSG00000261889	ENSG00000136231	0	0	0	0.4295189	Stg IV	0.572691866666667	AC108134.2	IGF2BP3
ENSG00000257027	ENSG00000136231	0	0	0.2703523	0.5091891	Stg IV	0.558762222222222	AC010186.3	IGF2BP3
ENSG00000204792	ENSG00000136231	0	0	0	0.5634357	Stg IV	0.7512476	LINC01291	IGF2BP3
ENSG00000270277	ENSG00000136231	0	0	0	0.4522379	Stg IV	0.602983866666667	AC009948.1	IGF2BP3
ENSG00000261423	ENSG00000136231	0	0	0	0.520546	Stg IV	0.694061333333333	TMEM202-AS1	IGF2BP3
ENSG00000153363	ENSG00000136231	0	0	0	0.3979426	Stg IV	0.530590133333333	LINC00467	IGF2BP3
ENSG00000235501	ENSG00000136231	0	0.687477	-0.2571675	0	Stg II	0.802339333333333	AC105942.1	IGF2BP3
ENSG00000251003	ENSG00000136231	0.2061544	0	0.4698666	0	Stg III	0.534864622222222	ZFPM2-AS1	IGF2BP3
ENSG00000234494	ENSG00000136231	0	0	0	0.5347577	Stg IV	0.713010266666667	SP2-AS1	IGF2BP3
ENSG00000203497	ENSG00000136231	0	0.3974856	0	0	Stg II	0.5299808	PDCD4-AS1	IGF2BP3
ENSG00000204934	ENSG00000136231	0	0	0	0.4211001	Stg IV	0.5614668	ATP6V0E2-AS1	IGF2BP3
ENSG00000225439	ENSG00000136231	0	0.574089	0	0	Stg II	0.765452	BOLA3-AS1	IGF2BP3
ENSG00000130600	ENSG00000136231	0	0.8158595	0	0	Stg II	1.08781266666667	H19	IGF2BP3
ENSG00000268388	ENSG00000141753	0	0.422357	0	0	Stg II	0.563142666666667	FENDRR	IGFBP4
ENSG00000268388	ENSG00000137070	0	0.5200332	0.3171144	0	Stg II	0.552437866666667	FENDRR	IL11RA
ENSG00000268388	ENSG00000177663	0	0.4120274	0	0	Stg II	0.549369866666667	FENDRR	IL17RA
ENSG00000245694	ENSG00000148153	0	0.4451329	0	0	Stg II	0.593510533333333	CRNDE	INIP
ENSG00000251562	ENSG00000109452	0	0.9324353	0	0	Stg II	1.24324706666667	MALAT1	INPP4B
ENSG00000268388	ENSG00000138785	0	0.5239799	0.2984303	0	Stg II	0.566004177777778	FENDRR	INTS12
ENSG00000245532	ENSG00000102786	0.293937	0.6254021	0	0	Stg II	0.7032308	NEAT1	INTS6
ENSG00000251562	ENSG00000123104	0.2284333	0.8655891	0	0	Stg II	1.05259288888889	MALAT1	ITPR2
ENSG00000251562	ENSG00000152409	0.1592036	0.6071994	0	0	Stg II	0.738842044444444	MALAT1	JMY
ENSG00000223546	ENSG00000177606	0	0	0.3885392	0	Stg III	0.518052266666667	LINC00630	JUN
ENSG00000250579	ENSG00000130522	0	0	0	0.3822983	Stg IV	0.509731066666667	CTD-2297D10.2	JUND
