lnc_id	gene_id	Stg.I	Stg.II	Stg.III	stage	score	lnc_name	gene_name
ENSG00000249492	ENSG00000155363	0.2203156	0	0.4884431	Stg III	0.5043804	AC114956.2	MOV10
ENSG00000205181	ENSG00000155363	0.4267773	0	0	Stg I	0.5690364	LINC00654	MOV10
ENSG00000227906	ENSG00000155363	0.4240937	0	0	Stg I	0.565458266666667	SNAP25-AS1	MOV10
ENSG00000245694	ENSG00000011028	0	0.5042383	0	Stg II	0.672317733333333	CRNDE	MRC2
ENSG00000268388	ENSG00000182979	0	0.4671922	0	Stg II	0.622922933333333	FENDRR	MTA1
ENSG00000255717	ENSG00000136997	0.3810616	0	0	Stg I	0.508082133333333	SNHG1	MYC
ENSG00000245694	ENSG00000144821	0	0.5106615	0	Stg II	0.680882	CRNDE	MYH15
ENSG00000268388	ENSG00000135372	0	0.7243448	0	Stg II	0.965793066666667	FENDRR	NAT10
ENSG00000268388	ENSG00000010292	0	0.5844336	0	Stg II	0.7792448	FENDRR	NCAPD2
ENSG00000268388	ENSG00000136937	0	0.3888471	0	Stg II	0.5184628	FENDRR	NCBP1
ENSG00000268388	ENSG00000071051	0.1986674	0.7513424	0	Stg II	0.869344933333333	FENDRR	NCK2
ENSG00000268388	ENSG00000089818	0	0.4878357	0	Stg II	0.6504476	FENDRR	NECAP1
ENSG00000251562	ENSG00000109674	0	0	0.535821	Stg III	0.714428	MALAT1	NEIL3
ENSG00000268388	ENSG00000173848	0	0.40372	0	Stg II	0.538293333333333	FENDRR	NET1
ENSG00000249859	ENSG00000123405	0.5117941	0	0	Stg I	0.682392133333333	PVT1	NFE2
ENSG00000198468	ENSG00000001167	0.467998	0	0	Stg I	0.623997333333333	FLVCR1-DT	NFYA
ENSG00000224843	ENSG00000120837	0	0.5154731	0	Stg II	0.687297466666667	LINC00240	NFYB
ENSG00000251562	ENSG00000155438	0.4053562	0	0	Stg I	0.540474933333333	MALAT1	NIFK
ENSG00000245694	ENSG00000177453	0	0.5610395	0	Stg II	0.748052666666667	CRNDE	NIM1K
ENSG00000268388	ENSG00000143156	0	0.4351985	0	Stg II	0.580264666666667	FENDRR	NME7
ENSG00000268388	ENSG00000115761	0	0.4578761	0	Stg II	0.610501466666667	FENDRR	NOL10
ENSG00000268388	ENSG00000273899	0	0.4844297	0	Stg II	0.645906266666667	FENDRR	NOL12
ENSG00000245694	ENSG00000086991	0	0.4036433	0	Stg II	0.538191066666667	CRNDE	NOX4
ENSG00000268388	ENSG00000119655	0	0.662773	0	Stg II	0.883697333333333	FENDRR	NPC2
ENSG00000245532	ENSG00000156642	0.1905575	0	0.5619807	Stg III	0.622269266666667	NEAT1	NPTN
ENSG00000268388	ENSG00000115216	0	0.5866115	0	Stg II	0.782148666666667	FENDRR	NRBP1
ENSG00000245694	ENSG00000141698	0.4456844	0	0	Stg I	0.594245866666667	CRNDE	NT5C3B
ENSG00000245694	ENSG00000196358	0	0.4991764	0	Stg II	0.665568533333333	CRNDE	NTNG2
ENSG00000270820	ENSG00000167005	0.4129556	0	0	Stg I	0.550607466666667	AC016727.1	NUDT21
ENSG00000237380	ENSG00000167005	0	0.382913	0	Stg II	0.510550666666667	HOXD-AS2	NUDT21
ENSG00000245694	ENSG00000105245	0.2656208	0.5821739	0	Stg II	0.599151333333333	CRNDE	NUMBL
ENSG00000268388	ENSG00000095319	0	0.4605885	0	Stg II	0.614118	FENDRR	NUP188
ENSG00000268388	ENSG00000155561	0	0.4497664	0	Stg II	0.599688533333333	FENDRR	NUP205
ENSG00000268388	ENSG00000093000	0	0.415123	0	Stg II	0.553497333333333	FENDRR	NUP50
ENSG00000251562	ENSG00000180914	0.4702207	0	0	Stg I	0.626960933333333	MALAT1	OXTR
ENSG00000268388	ENSG00000007168	0.2858539	0.5532536	0	Stg II	0.5471022	FENDRR	PAFAH1B1
ENSG00000245694	ENSG00000129116	0	0.5197687	0.2294126	Stg II	0.5400832	CRNDE	PALLD
ENSG00000245694	ENSG00000182752	0	0.4103518	0	Stg II	0.547135733333333	CRNDE	PAPPA
ENSG00000251562	ENSG00000124171	0.5797564	0	0.3413331	Stg I	0.545453133333333	MALAT1	PARD6B
ENSG00000234741	ENSG00000167081	0.4363671	0	0	Stg I	0.5818228	GAS5	PBX3
ENSG00000268388	ENSG00000189184	0.5297604	0.7871514	0	Stg II	0.6963616	FENDRR	PCDH18
ENSG00000245532	ENSG00000277258	0.5345246	0.2811547	0	Stg I	0.525263	NEAT1	PCGF2
ENSG00000268388	ENSG00000135365	0	0.4922441	0	Stg II	0.656325466666667	FENDRR	PHF21A
ENSG00000245694	ENSG00000110697	0	0.5034737	0	Stg II	0.671298266666667	CRNDE	PITPNM1
ENSG00000245694	ENSG00000011422	0	0.4860241	0	Stg II	0.648032133333333	CRNDE	PLAUR
ENSG00000251562	ENSG00000138193	0.4443529	0	0	Stg I	0.592470533333333	MALAT1	PLCE1
ENSG00000245694	ENSG00000240694	0	0.4253208	0	Stg II	0.5670944	CRNDE	PNMA2
ENSG00000268388	ENSG00000032444	0	0.3887958	0	Stg II	0.5183944	FENDRR	PNPLA6
ENSG00000245694	ENSG00000100227	0	0.4101546	0	Stg II	0.5468728	CRNDE	POLDIP3
ENSG00000268388	ENSG00000148606	0	0.5714498	0	Stg II	0.761933066666667	FENDRR	POLR3A
ENSG00000245532	ENSG00000108819	0.5407489	0	0.2980909	Stg I	0.522271266666667	NEAT1	PPP1R9B
ENSG00000268388	ENSG00000078304	0	0.3973135	0	Stg II	0.529751333333333	FENDRR	PPP2R5C
ENSG00000268388	ENSG00000099256	0	0.5893721	0	Stg II	0.785829466666667	FENDRR	PRTFDC1
ENSG00000245694	ENSG00000142507	0	0.4605579	0	Stg II	0.6140772	CRNDE	PSMB6
ENSG00000268388	ENSG00000173692	0	0.46385	0	Stg II	0.618466666666667	FENDRR	PSMD1
ENSG00000268388	ENSG00000121390	0	0.4194932	0	Stg II	0.559324266666667	FENDRR	PSPC1
ENSG00000265688	ENSG00000011304	0.4065182	0	0	Stg I	0.542024266666667	MAFG-DT	PTBP1
ENSG00000237149	ENSG00000011304	0.4187345	0	0	Stg I	0.558312666666667	ZNF503-AS2	PTBP1
ENSG00000227533	ENSG00000011304	0	0	0.516029	Stg III	0.688038666666667	SLC2A1-AS1	PTBP1
ENSG00000179406	ENSG00000011304	0.3846879	0	0	Stg I	0.5129172	LINC00174	PTBP1
ENSG00000245532	ENSG00000187514	0.4763407	0	0	Stg I	0.635120933333333	NEAT1	PTMA
ENSG00000234883	ENSG00000055917	0	0.4245086	0	Stg II	0.566011466666667	MIR155HG	PUM2
ENSG00000268001	ENSG00000055917	0	0.4693342	0	Stg II	0.625778933333333	CARD8-AS1	PUM2
ENSG00000268388	ENSG00000136045	0	0.4405002	0	Stg II	0.5873336	FENDRR	PWP1
ENSG00000268388	ENSG00000155893	0	0.9347043	0	Stg II	1.2462724	FENDRR	PXYLP1
ENSG00000245694	ENSG00000100994	0	0.5400662	0	Stg II	0.720088266666667	CRNDE	PYGB
ENSG00000268388	ENSG00000115839	0.1679816	0.5092634	0	Stg II	0.567030133333333	FENDRR	RAB3GAP1
ENSG00000268388	ENSG00000075785	0	0.4459284	0	Stg II	0.5945712	FENDRR	RAB7A
ENSG00000268388	ENSG00000196642	0	0.4170516	0	Stg II	0.5560688	FENDRR	RABL6
ENSG00000268388	ENSG00000113456	0	0.437466	0	Stg II	0.583288	FENDRR	RAD1
ENSG00000175611	ENSG00000164754	0	0	0.4007947	Stg III	0.534392933333333	LINC00476	RAD21
ENSG00000245694	ENSG00000100276	0	0.5518658	0	Stg II	0.735821066666667	CRNDE	RASL10A
ENSG00000204929	ENSG00000182872	0	0	0.4160259	Stg III	0.5547012	AC007389.1	RBM10
ENSG00000236120	ENSG00000182872	0	0.4431431	0	Stg II	0.590857466666667	AC110995.1	RBM10
ENSG00000251442	ENSG00000182872	0	0.5791356	0.3470758	Stg II	0.540796933333333	LINC01094	RBM10
ENSG00000231731	ENSG00000182872	0.3953804	0	0	Stg I	0.527173866666667	AC010976.1	RBM10
ENSG00000245330	ENSG00000182872	0	0	0.3798471	Stg III	0.5064628	AP005717.1	RBM10
ENSG00000228544	ENSG00000182872	0.2701315	0	0.5532776	Stg III	0.5576158	CCDC183-AS1	RBM10
ENSG00000203875	ENSG00000182872	0	0	0.4087807	Stg III	0.545040933333333	SNHG5	RBM10
ENSG00000234281	ENSG00000182872	0.4568149	0	0	Stg I	0.609086533333333	LANCL1-AS1	RBM10
ENSG00000223374	ENSG00000182872	0.4406498	0	0	Stg I	0.587533066666667	AC005104.1	RBM10
ENSG00000206337	ENSG00000182872	0	0.4344399	0	Stg II	0.5792532	HCP5	RBM10
ENSG00000225535	ENSG00000182872	0.4024271	0	0	Stg I	0.536569466666667	LINC01393	RBM10
ENSG00000230615	ENSG00000182872	0	0	0.4069613	Stg III	0.542615066666667	AL139220.2	RBM10
ENSG00000225855	ENSG00000182872	0.4902714	0	0	Stg I	0.6536952	RUSC1-AS1	RBM10
ENSG00000224897	ENSG00000182872	0	0	0.587606	Stg III	0.783474666666667	POT1-AS1	RBM10
ENSG00000228526	ENSG00000182872	0.4373878	0	0	Stg I	0.583183733333333	MIR34AHG	RBM10
ENSG00000268388	ENSG00000134453	0	0.7282264	0	Stg II	0.970968533333333	FENDRR	RBM17
ENSG00000215256	ENSG00000003756	0	0.4160949	0	Stg II	0.5547932	DHRS4-AS1	RBM5
ENSG00000231703	ENSG00000003756	0.679611	0.249309	0.3249558	Stg I	0.5233048	AL354993.1	RBM5
ENSG00000231074	ENSG00000157110	0.5641281	0	0.3635406	Stg I	0.5098104	HCG18	RBPMS
ENSG00000228065	ENSG00000157110	0.41466	0	0	Stg I	0.55288	LINC01515	RBPMS
ENSG00000231889	ENSG00000157110	0.4001121	0	0	Stg I	0.5334828	TRAF3IP2-AS1	RBPMS
ENSG00000245532	ENSG00000157110	0.6502646	0	0	Stg I	0.867019466666667	NEAT1	RBPMS
ENSG00000234072	ENSG00000157110	0.3966463	0	0	Stg I	0.528861733333333	AC074117.1	RBPMS
ENSG00000245694	ENSG00000117152	0	0.4905462	0	Stg II	0.6540616	CRNDE	RGS4
ENSG00000268388	ENSG00000058729	0	0	0.4056293	Stg III	0.540839066666667	FENDRR	RIOK2
ENSG00000245694	ENSG00000185483	0.57032	0	0	Stg I	0.760426666666667	CRNDE	ROR1
ENSG00000268388	ENSG00000117133	0	0.3965575	0	Stg II	0.528743333333333	FENDRR	RPF1
ENSG00000268388	ENSG00000153574	0	0.804549	0.292191	Stg II	0.877938	FENDRR	RPIA
ENSG00000245694	ENSG00000100220	0	0.4642988	0	Stg II	0.619065066666667	CRNDE	RTCB
ENSG00000245532	ENSG00000163191	0.6071407	0	0.2255365	Stg I	0.659163266666667	NEAT1	S100A11
ENSG00000268388	ENSG00000079332	0	0.4758184	0	Stg II	0.634424533333333	FENDRR	SAR1A
ENSG00000268388	ENSG00000135622	0	0.4113011	0	Stg II	0.548401466666667	FENDRR	SEMA4F
ENSG00000245532	ENSG00000149257	0.449646	0	0	Stg I	0.599528	NEAT1	SERPINH1
ENSG00000245694	ENSG00000082497	0	0.5521276	0.3362773	Stg II	0.511985266666667	CRNDE	SERTAD4
ENSG00000245694	ENSG00000104332	0	0.4901517	0	Stg II	0.6535356	CRNDE	SFRP1
ENSG00000245694	ENSG00000189410	0.3811437	0	0	Stg I	0.5081916	CRNDE	SH2D5
ENSG00000245532	ENSG00000148341	0.2968756	0	0.6040402	Stg III	0.607469866666667	NEAT1	SH3GLB2
ENSG00000245532	ENSG00000160691	0.494758	0	0	Stg I	0.659677333333333	NEAT1	SHC1
ENSG00000245694	ENSG00000160691	0.4795789	0	0	Stg I	0.639438533333333	CRNDE	SHC1
ENSG00000245694	ENSG00000154839	0.3365744	0.5535376	0	Stg II	0.5136672	CRNDE	SKA1
ENSG00000245532	ENSG00000141526	0.4146614	0	0	Stg I	0.552881866666667	NEAT1	SLC16A3
ENSG00000245532	ENSG00000165915	0.5468802	0	0.2669583	Stg I	0.5512014	NEAT1	SLC39A13
ENSG00000245694	ENSG00000109062	0.2875656	0.5338564	0	Stg II	0.520098133333333	CRNDE	SLC9A3R1
ENSG00000245694	ENSG00000145147	0	0.4653531	0	Stg II	0.6204708	CRNDE	SLIT2
ENSG00000245532	ENSG00000127616	0.4061252	0	0	Stg I	0.541500266666667	NEAT1	SMARCA4
ENSG00000225855	ENSG00000127616	0.4747339	0	0	Stg I	0.632978533333333	RUSC1-AS1	SMARCA4
ENSG00000175611	ENSG00000127616	0	0	0.4255925	Stg III	0.567456666666667	LINC00476	SMARCA4
ENSG00000177410	ENSG00000099956	0.2117423	0	0.5132527	Stg III	0.5431754	ZFAS1	SMARCB1
ENSG00000203875	ENSG00000099956	0	0	0.499581	Stg III	0.666108	SNHG5	SMARCB1
ENSG00000227354	ENSG00000173473	0.1874097	0.4954029	0	Stg II	0.5355974	RBM26-AS1	SMARCC1
ENSG00000245532	ENSG00000066117	0.3890043	0	0	Stg I	0.5186724	NEAT1	SMARCD1
ENSG00000268388	ENSG00000104976	0	0.6926946	0	Stg II	0.9235928	FENDRR	SNAPC2
ENSG00000268388	ENSG00000060688	0	0.3947922	0	Stg II	0.5263896	FENDRR	SNRNP40
ENSG00000245694	ENSG00000066336	0	0.3767843	0	Stg II	0.502379066666667	CRNDE	SPI1
ENSG00000268388	ENSG00000112658	0	0.4263401	0	Stg II	0.568453466666667	FENDRR	SRF
ENSG00000245532	ENSG00000115694	0.394785	0	0	Stg I	0.52638	NEAT1	STK25
ENSG00000245694	ENSG00000211455	0	0.4368552	0	Stg II	0.5824736	CRNDE	STK38L
ENSG00000245532	ENSG00000135823	0.5583947	0	0	Stg I	0.744526266666667	NEAT1	STX6
ENSG00000245694	ENSG00000067715	0	0.4042685	0	Stg II	0.539024666666667	CRNDE	SYT1
ENSG00000234883	ENSG00000147133	0	0.3797089	0	Stg II	0.506278533333333	MIR155HG	TAF1
ENSG00000228223	ENSG00000147133	0.3152935	0.5463427	0	Stg II	0.518261266666667	HCG11	TAF1
ENSG00000244879	ENSG00000270647	0.4057164	0	0	Stg I	0.5409552	GABPB1-AS1	TAF15
ENSG00000251562	ENSG00000166012	0.4414131	0	0	Stg I	0.5885508	MALAT1	TAF1D
ENSG00000268388	ENSG00000165632	0	0.4064202	0	Stg II	0.5418936	FENDRR	TAF3
ENSG00000249252	ENSG00000139546	0	0.4233797	0	Stg II	0.564506266666667	C1QTNF7-AS1	TARBP2
ENSG00000272368	ENSG00000139546	0	0.533881	0	Stg II	0.711841333333333	AC074032.1	TARBP2
ENSG00000214870	ENSG00000139546	0.302983	0.625394	0	Stg II	0.63187	AC004540.1	TARBP2
ENSG00000231312	ENSG00000139546	0	0.5280112	0	Stg II	0.704014933333333	MAP4K3-DT	TARBP2
ENSG00000258057	ENSG00000139546	0.2882355	0	0.5321615	Stg III	0.517391666666667	BCDIN3D-AS1	TARBP2
ENSG00000247151	ENSG00000139546	0.2407016	0.2404608	0.6246131	Stg III	0.512042533333333	CSTF3-DT	TARBP2
ENSG00000261404	ENSG00000139546	0	0.381963	0	Stg II	0.509284	AC138627.1	TARBP2
ENSG00000234840	ENSG00000139546	0	0.5017368	0	Stg II	0.6689824	LINC01239	TARBP2
ENSG00000228889	ENSG00000139546	0.1946504	0	0.5628824	Stg III	0.620742933333333	UBAC2-AS1	TARBP2
ENSG00000254812	ENSG00000139546	0	0	0.419971	Stg III	0.559961333333333	AC067930.2	TARBP2
ENSG00000268388	ENSG00000113838	0	0.4378163	0	Stg II	0.583755066666667	FENDRR	TBCCD1
ENSG00000255717	ENSG00000140262	0.6695331	0.3497803	0.2221865	Stg I	0.5113996	SNHG1	TCF12
ENSG00000214049	ENSG00000137203	0	0.6042204	0	Stg II	0.8056272	UCA1	TFAP2A
ENSG00000225855	ENSG00000137203	0.45349	0	0	Stg I	0.604653333333333	RUSC1-AS1	TFAP2A
ENSG00000245694	ENSG00000072274	0	0.4739899	0	Stg II	0.631986533333333	CRNDE	TFRC
ENSG00000245694	ENSG00000092969	0	0.4784804	0	Stg II	0.637973866666667	CRNDE	TGFB2
ENSG00000245694	ENSG00000119699	0	0.5040612	0	Stg II	0.6720816	CRNDE	TGFB3
ENSG00000245694	ENSG00000120708	0	0.5438832	0	Stg II	0.7251776	CRNDE	TGFBI
ENSG00000244879	ENSG00000116001	0.7073439	0.2447944	0.3094521	Stg I	0.573627533333333	GABPB1-AS1	TIA1
ENSG00000245694	ENSG00000169908	0.421039	0	0	Stg I	0.561385333333333	CRNDE	TM4SF1
ENSG00000245694	ENSG00000158164	0	0.5081855	0	Stg II	0.677580666666667	CRNDE	TMSB15A
ENSG00000245694	ENSG00000041982	0	0.5261334	0	Stg II	0.7015112	CRNDE	TNC
ENSG00000268388	ENSG00000064419	0	0.5989349	0	Stg II	0.798579866666667	FENDRR	TNPO3
ENSG00000245694	ENSG00000146242	0.1756075	0.5413202	0	Stg II	0.6046886	CRNDE	TPBG
ENSG00000245694	ENSG00000056972	0	0.4298784	0	Stg II	0.5731712	CRNDE	TRAF3IP2
ENSG00000268388	ENSG00000115993	0.1911514	0.6645802	0	Stg II	0.758672666666667	FENDRR	TRAK2
ENSG00000245694	ENSG00000065308	0	0.3825431	0	Stg II	0.510057466666667	CRNDE	TRAM2
ENSG00000268388	ENSG00000071575	0	0.759616	0	Stg II	1.01282133333333	FENDRR	TRIB2
ENSG00000245532	ENSG00000071539	0.3922415	0	0	Stg I	0.522988666666667	NEAT1	TRIP13
ENSG00000268388	ENSG00000167721	0	0.4463026	0	Stg II	0.595070133333333	FENDRR	TSR1
ENSG00000268388	ENSG00000136295	0	0.8701602	0	Stg II	1.1602136	FENDRR	TTYH3
ENSG00000251562	ENSG00000136295	0.2651851	0	0.5739982	Stg III	0.588540866666667	MALAT1	TTYH3
ENSG00000245532	ENSG00000078246	0.5074416	0	0	Stg I	0.6765888	NEAT1	TULP3
ENSG00000224032	ENSG00000063244	0.399419	0	0	Stg I	0.532558666666667	EPB41L4A-AS1	U2AF2
ENSG00000259673	ENSG00000063244	0.4333273	0	0	Stg I	0.577769733333333	IQCH-AS1	U2AF2
ENSG00000230590	ENSG00000063244	0.5898937	0.3450923	0	Stg I	0.5564634	FTX	U2AF2
ENSG00000272734	ENSG00000063244	0.3836581	0	0	Stg I	0.511544133333333	ADIRF-AS1	U2AF2
ENSG00000233237	ENSG00000063244	0.4911424	0.223009	0	Stg I	0.506183866666667	LINC00472	U2AF2
ENSG00000179406	ENSG00000063244	0.4777393	0	0	Stg I	0.636985733333333	LINC00174	U2AF2
ENSG00000225855	ENSG00000063244	0.5243988	0	0.2163484	Stg I	0.554966133333333	RUSC1-AS1	U2AF2
ENSG00000245532	ENSG00000063244	0.4123159	0	0	Stg I	0.549754533333333	NEAT1	U2AF2
ENSG00000268388	ENSG00000177889	0	0.5508787	0	Stg II	0.734504933333333	FENDRR	UBE2N
ENSG00000245532	ENSG00000159202	0.4754011	0	0	Stg I	0.633868133333333	NEAT1	UBE2Z
ENSG00000268388	ENSG00000012963	0	0.3750032	0	Stg II	0.500004266666667	FENDRR	UBR7
ENSG00000245694	ENSG00000107731	0	0.4809381	0	Stg II	0.6412508	CRNDE	UNC5B
ENSG00000242125	ENSG00000005007	0	0.5189194	0.2468497	Stg II	0.527326066666667	SNHG3	UPF1
ENSG00000267751	ENSG00000005007	0	0.4969081	0	Stg II	0.662544133333333	AC009005.1	UPF1
ENSG00000259153	ENSG00000005007	0	0	0.427635	Stg III	0.57018	AC004816.1	UPF1
ENSG00000247095	ENSG00000005007	0	0	0.4376158	Stg III	0.583487733333333	MIR210HG	UPF1
ENSG00000235172	ENSG00000005007	0	0	0.3835933	Stg III	0.511457733333333	LINC01366	UPF1
ENSG00000258526	ENSG00000005007	0.1900468	0	0.5034139	Stg III	0.544520666666667	AL049828.1	UPF1
ENSG00000255992	ENSG00000005007	0	0.5273741	0	Stg II	0.703165466666667	AC131009.1	UPF1
ENSG00000251562	ENSG00000125351	0.3817054	0	0	Stg I	0.508940533333333	MALAT1	UPF3B
ENSG00000245694	ENSG00000170832	0.3770356	0	0	Stg I	0.502714133333333	CRNDE	USP32
ENSG00000245694	ENSG00000071246	0	0.38551	0	Stg II	0.514013333333333	CRNDE	VASH1
ENSG00000245694	ENSG00000197415	0.4088634	0	0	Stg I	0.5451512	CRNDE	VEPH1
ENSG00000268388	ENSG00000138442	0	0.3806174	0	Stg II	0.507489866666667	FENDRR	WDR12
ENSG00000260992	ENSG00000136709	0	0.4351288	0	Stg II	0.580171733333333	DOCK9-DT	WDR33
ENSG00000230316	ENSG00000136709	0	0.4397313	0	Stg II	0.5863084	FEZF1-AS1	WDR33
ENSG00000204929	ENSG00000136709	0	0	0.426612	Stg III	0.568816	AC007389.1	WDR33
ENSG00000266680	ENSG00000136709	0.5334851	0	0	Stg I	0.711313466666667	AL135905.1	WDR33
ENSG00000267365	ENSG00000136709	0.156341	0	0.4585856	Stg III	0.507220133333333	KCNJ2-AS1	WDR33
ENSG00000260196	ENSG00000136709	0.392893	0	0	Stg I	0.523857333333333	AC124798.1	WDR33
ENSG00000230148	ENSG00000136709	0.4060056	0	0	Stg I	0.5413408	HOXB-AS1	WDR33
ENSG00000257167	ENSG00000136709	0.3984414	0.5819951	0	Stg II	0.510365866666667	TMPO-AS1	WDR33
ENSG00000234199	ENSG00000136709	0.507385	0	0	Stg I	0.676513333333333	LINC01191	WDR33
ENSG00000260273	ENSG00000136709	0	0	0.4510994	Stg III	0.601465866666667	AL359711.2	WDR33
ENSG00000267282	ENSG00000136709	0.3997894	0	0	Stg I	0.533052533333333	AC011481.2	WDR33
ENSG00000227533	ENSG00000136709	0	0	0.5055383	Stg III	0.674051066666667	SLC2A1-AS1	WDR33
ENSG00000253394	ENSG00000136709	0	0	0.3751747	Stg III	0.500232933333333	LINC00534	WDR33
ENSG00000230825	ENSG00000136709	0	0	0.4375684	Stg III	0.583424533333333	AC005532.1	WDR33
ENSG00000271631	ENSG00000136709	0	0	0.3783779	Stg III	0.504503866666667	AL139041.1	WDR33
ENSG00000263080	ENSG00000136709	0	0.3843737	0	Stg II	0.512498266666667	AC009121.3	WDR33
ENSG00000246334	ENSG00000136709	0.4089724	0	0	Stg I	0.545296533333333	PRR7-AS1	WDR33
ENSG00000228839	ENSG00000136709	0.3757179	0	0	Stg I	0.5009572	PIK3IP1-DT	WDR33
ENSG00000265912	ENSG00000136709	0.4175169	0	0	Stg I	0.5566892	AC037487.1	WDR33
ENSG00000261801	ENSG00000136709	0.4766466	0	0	Stg I	0.6355288	LOXL1-AS1	WDR33
ENSG00000261840	ENSG00000136709	0	0.3827082	0	Stg II	0.5102776	AC093249.6	WDR33
ENSG00000233098	ENSG00000136709	0	0.4273033	0	Stg II	0.569737733333333	CCDC144NL-AS1	WDR33
ENSG00000226237	ENSG00000136709	0	0.4007303	0	Stg II	0.534307066666667	GAS1RR	WDR33
ENSG00000255234	ENSG00000136709	0	0	0.392138	Stg III	0.522850666666667	AP000446.1	WDR33
ENSG00000251615	ENSG00000136709	0.3841973	0	0	Stg I	0.512263066666667	AC104825.1	WDR33
ENSG00000236393	ENSG00000136709	0.4134574	0	0	Stg I	0.551276533333333	AC091806.1	WDR33
ENSG00000230337	ENSG00000136709	0	0.466743	0	Stg II	0.622324	EXOSC10-AS1	WDR33
ENSG00000260645	ENSG00000136709	0	0	0.382712	Stg III	0.510282666666667	AL359715.2	WDR33
ENSG00000245694	ENSG00000186153	0.4763126	0	0	Stg I	0.635083466666667	CRNDE	WWOX
ENSG00000245532	ENSG00000015532	0.4653931	0	0	Stg I	0.620524133333333	NEAT1	XYLT2
ENSG00000251562	ENSG00000015532	0.492549	0	0	Stg I	0.656732	MALAT1	XYLT2
ENSG00000228649	ENSG00000198492	0.4370785	0	0	Stg I	0.582771333333333	SNHG26	YTHDF2
ENSG00000226330	ENSG00000198492	0.2515911	0.703247	0.3877335	Stg II	0.511446266666667	AL606489.1	YTHDF2
ENSG00000268388	ENSG00000100811	0	0.3889573	0	Stg II	0.518609733333333	FENDRR	YY1
ENSG00000255310	ENSG00000100403	0	0	0.4981695	Stg III	0.664226	AF131215.5	ZC3H7B
ENSG00000270127	ENSG00000100403	0.4171484	0	0	Stg I	0.556197866666667	AC027020.2	ZC3H7B
ENSG00000251562	ENSG00000144161	0.4097795	0	0	Stg I	0.546372666666667	MALAT1	ZC3H8
ENSG00000174365	ENSG00000006194	0.4340825	0	0	Stg I	0.578776666666667	SNHG11	ZNF263
ENSG00000254389	ENSG00000006194	0.4092513	0	0	Stg I	0.5456684	RHPN1-AS1	ZNF263
ENSG00000230590	ENSG00000006194	0.5242522	0.2675862	0	Stg I	0.520612133333333	FTX	ZNF263
ENSG00000245694	ENSG00000148143	0	0.4388065	0	Stg II	0.585075333333333	CRNDE	ZNF462
ENSG00000268388	ENSG00000174442	0	0.5856645	0	Stg II	0.780886	FENDRR	ZWILCH
